"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"EES4760_HW5_ex_5_4.nlogox"
"Hilltop stopping q experiment"
"09/16/2026 22:43:29:507 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","149","0","149"
"[run number]","q","random-start","stop-at-hilltop","noise","real-elevation","[step]","clumping","corridor-width"
"7","0.6","true","true","false","true","55","9.336","454.8425419106706"
"2","0.1","true","true","false","true","42","6.616","1308.9519048953237"
"9","0.8","true","true","false","true","49","8.984","359.2614071312453"
"3","0.2","true","true","false","true","48","7.416","1071.684198242369"
"5","0.4","true","true","false","true","46","8.388","690.2715814715989"
"6","0.5","true","true","false","true","45","8.748","548.4785073858768"
"1","0","true","true","false","true","40","6.8","1393.9160507875092"
"8","0.7","true","true","false","true","57","8.692","413.54722386923305"
"4","0.3","true","true","false","true","43","7.96","842.3280092020304"
"7","0.6","true","true","false","true","56","9.344","454.99222946014504"
"9","0.8","true","true","false","true","50","8.984","359.26140713124556"
"2","0.1","true","true","false","true","43","6.648","1314.7729667997332"
"5","0.4","true","true","false","true","47","8.44","688.8477923514811"
"6","0.5","true","true","false","true","46","8.82","547.0782386151253"
"1","0","true","true","false","true","41","6.864","1399.6468988799625"
"3","0.2","true","true","false","true","49","7.396","1070.6222649393683"
"9","0.8","true","true","false","true","51","8.984","359.2614071312452"
"8","0.7","true","true","false","true","58","8.692","413.5472238692332"
"4","0.3","true","true","false","true","44","7.98","843.3272197690908"
"2","0.1","true","true","false","true","44","6.676","1317.0425136950003"
"5","0.4","true","true","false","true","48","8.472","688.609144032286"
"7","0.6","true","true","false","true","57","9.34","454.88707565235467"
"6","0.5","true","true","false","true","47","8.804","546.2248429726586"
"1","0","true","true","false","true","42","6.828","1396.1976072444438"
"8","0.7","true","true","false","true","59","8.692","413.5472238692335"
"9","0.8","true","true","false","true","52","8.984","359.26140713124556"
"4","0.3","true","true","false","true","45","8.012","839.1209846584575"
"2","0.1","true","true","false","true","45","6.82","1321.055605146734"
"5","0.4","true","true","false","true","49","8.464","686.9674478944708"
"3","0.2","true","true","false","true","50","7.38","1069.4146677341114"
"6","0.5","true","true","false","true","48","8.788","545.2568417120194"
"1","0","true","true","false","true","43","6.788","1404.1141569880538"
"9","0.8","true","true","false","true","53","8.984","359.2614071312454"
"7","0.6","true","true","false","true","58","9.372","454.6259828945364"
"5","0.4","true","true","false","true","50","8.508","686.3198655548148"
"8","0.7","true","true","false","true","60","8.692","413.5472238692332"
"4","0.3","true","true","false","true","46","7.916","840.130451235534"
"2","0.1","true","true","false","true","46","6.652","1323.4302218708406"
"6","0.5","true","true","false","true","49","8.904","544.1351550431962"
"3","0.2","true","true","false","true","51","7.396","1073.6334394410287"
"9","0.8","true","true","false","true","54","8.984","359.2614071312456"
"7","0.6","true","true","false","true","59","9.34","454.749484048154"
"1","0","true","true","false","true","44","6.744","1404.6081669440682"
"5","0.4","true","true","false","true","51","8.532","685.3143109157593"
"4","0.3","true","true","false","true","47","7.96","842.7387718289386"
"2","0.1","true","true","false","true","47","6.864","1325.7886219962413"
"6","0.5","true","true","false","true","50","8.82","543.6723767144964"
"8","0.7","true","true","false","true","61","8.692","413.54722386923316"
"9","0.8","true","true","false","true","55","8.984","359.2614071312454"
"1","0","true","true","false","true","45","6.664","1409.093124850688"
"3","0.2","true","true","false","true","52","7.288","1075.0078847634404"
"5","0.4","true","true","false","true","52","8.528","684.0329486423286"
"4","0.3","true","true","false","true","48","8.036","840.4304800597786"
"6","0.5","true","true","false","true","51","8.908","543.0394157002194"
"7","0.6","true","true","false","true","60","9.34","454.86744568282177"
"2","0.1","true","true","false","true","48","6.732","1331.6789448010486"
"9","0.8","true","true","false","true","56","8.984","359.26140713124545"
"1","0","true","true","false","true","46","6.66","1410.837162628075"
"8","0.7","true","true","false","true","62","8.692","413.5472238692331"
"5","0.4","true","true","false","true","53","8.512","683.8656699507138"
"4","0.3","true","true","false","true","49","8.1","840.7049905953193"
"6","0.5","true","true","false","true","52","8.884","542.7403574528291"
"7","0.6","true","true","false","true","61","9.34","454.9966877626152"
"3","0.2","true","true","false","true","53","7.368","1073.396437598013"
"9","0.8","true","true","false","true","57","8.984","359.26140713124556"
"2","0.1","true","true","false","true","49","6.796","1331.763349050962"
"8","0.7","true","true","false","true","63","8.692","413.54722386923294"
"5","0.4","true","true","false","true","54","8.512","684.1413222748326"
"4","0.3","true","true","false","true","50","8.12","841.1758752210777"
"7","0.6","true","true","false","true","62","9.34","454.8674456828214"
"6","0.5","true","true","false","true","53","8.94","542.1250982257625"
"1","0","true","true","false","true","47","6.656","1415.7211847012616"
"9","0.8","true","true","false","true","58","8.984","359.26140713124556"
"2","0.1","true","true","false","true","50","6.816","1334.1404797089851"
"3","0.2","true","true","false","true","54","7.336","1074.2384037363822"
"5","0.4","true","true","false","true","55","8.52","683.8479567147257"
"1","0","true","true","false","true","48","6.728","1434.5870655177287"
"9","0.8","true","true","false","true","59","8.984","359.26140713124556"
"4","0.3","true","true","false","true","51","8.08","838.6488328687672"
"8","0.7","true","true","false","true","64","8.692","413.547223869233"
"6","0.5","true","true","false","true","54","8.996","541.2377158405507"
"7","0.6","true","true","false","true","63","9.34","454.8648579765637"
"2","0.1","true","true","false","true","51","6.84","1335.3604247616902"
"6","0.5","true","true","false","true","55","8.988","541.1853538081211"
"9","0.8","true","true","false","true","60","8.984","359.2614071312451"
"5","0.4","true","true","false","true","56","8.564","684.722204383895"
"4","0.3","true","true","false","true","52","8.148","837.5303572171925"
"3","0.2","true","true","false","true","55","7.392","1071.9712782921517"
"1","0","true","true","false","true","49","6.676","1438.13082392858"
"8","0.7","true","true","false","true","65","8.692","413.54722386923316"
"2","0.1","true","true","false","true","52","6.792","1341.8759778495337"
"5","0.4","true","true","false","true","57","8.572","683.2439154726742"
"9","0.8","true","true","false","true","61","8.984","359.2614071312457"
"7","0.6","true","true","false","true","64","9.372","454.7570300949134"
"6","0.5","true","true","false","true","56","8.996","540.6863995536513"
"4","0.3","true","true","false","true","53","8.18","838.3142953324138"
"2","0.1","true","true","false","true","53","6.808","1336.5215757967233"
"1","0","true","true","false","true","50","6.6","1448.6206479602224"
"3","0.2","true","true","false","true","56","7.372","1074.7263076201546"
"8","0.7","true","true","false","true","66","8.692","413.5472238692332"
"6","0.5","true","true","false","true","57","9.008","540.1076896369151"
"5","0.4","true","true","false","true","58","8.6","683.1277663024495"
"9","0.8","true","true","false","true","62","8.984","359.26140713124516"
"7","0.6","true","true","false","true","65","9.372","454.63830225321254"
"4","0.3","true","true","false","true","54","8.18","838.3995145228779"
"2","0.1","true","true","false","true","54","6.764","1341.8957597983117"
"6","0.5","true","true","false","true","58","8.992","539.9580113439918"
"1","0","true","true","false","true","51","6.656","1455.9135370091371"
"9","0.8","true","true","false","true","63","8.984","359.2614071312457"
"8","0.7","true","true","false","true","67","8.692","413.54722386923316"
"5","0.4","true","true","false","true","59","8.576","682.4689043323679"
"7","0.6","true","true","false","true","66","9.372","454.510790571106"
"3","0.2","true","true","false","true","57","7.436","1072.3644596604088"
"4","0.3","true","true","false","true","55","8.136","838.2151822251899"
"2","0.1","true","true","false","true","55","6.772","1348.730529577062"
"9","0.8","true","true","false","true","64","8.984","359.2614071312455"
"6","0.5","true","true","false","true","59","9.012","540.010549157013"
"5","0.4","true","true","false","true","60","8.596","681.4879572364295"
"8","0.7","true","true","false","true","68","8.692","413.54722386923345"
"1","0","true","true","false","true","52","6.604","1461.0986192010475"
"4","0.3","true","true","false","true","56","8.168","835.760625592549"
"7","0.6","true","true","false","true","67","9.372","454.4985219871201"
"3","0.2","true","true","false","true","58","7.512","1074.0191139593212"
"9","0.8","true","true","false","true","65","8.984","359.2614071312455"
"2","0.1","true","true","false","true","56","6.784","1350.5829880667536"
"6","0.5","true","true","false","true","60","8.992","539.8739649575595"
"5","0.4","true","true","false","true","61","8.632","681.1520194509309"
"8","0.7","true","true","false","true","69","8.692","413.5472238692336"
"4","0.3","true","true","false","true","57","8.212","837.193735903758"
"9","0.8","true","true","false","true","66","8.984","359.2614071312454"
"1","0","true","true","false","true","53","6.748","1453.597630134554"
"2","0.1","true","true","false","true","57","6.768","1350.9588082050736"
"7","0.6","true","true","false","true","68","9.372","454.5233905440018"
"5","0.4","true","true","false","true","62","8.648","680.2731727915367"
"6","0.5","true","true","false","true","61","9.008","539.3707815551776"
"3","0.2","true","true","false","true","59","7.5","1072.4261300016708"
"4","0.3","true","true","false","true","58","8.228","840.5246103478582"
"9","0.8","true","true","false","true","67","8.984","359.2614071312454"
"8","0.7","true","true","false","true","70","8.692","413.54722386923333"
"5","0.4","true","true","false","true","63","8.656","679.8584211215997"
"1","0","true","true","false","true","54","6.728","1457.6383917504616"
"2","0.1","true","true","false","true","58","6.772","1340.2016034405278"
"6","0.5","true","true","false","true","62","9.004","539.056006687524"
"7","0.6","true","true","false","true","69","9.372","454.4003117652997"
"9","0.8","true","true","false","true","68","8.984","359.2614071312454"
"4","0.3","true","true","false","true","59","8.224","838.5641626378342"
"5","0.4","true","true","false","true","64","8.632","679.2944104338048"
"8","0.7","true","true","false","true","71","8.692","413.5472238692333"
"3","0.2","true","true","false","true","60","7.564","1072.4369586462287"
"2","0.1","true","true","false","true","59","6.72","1339.2886339496906"
"6","0.5","true","true","false","true","63","9.004","538.8070320597652"
"1","0","true","true","false","true","55","6.644","1459.7938046430486"
"9","0.8","true","true","false","true","69","8.984","359.26140713124545"
"5","0.4","true","true","false","true","65","8.656","678.7748162781618"
"4","0.3","true","true","false","true","60","8.268","835.9125008873897"
"8","0.7","true","true","false","true","72","8.692","413.54722386923305"
"7","0.6","true","true","false","true","70","9.372","454.27727459105154"
"3","0.2","true","true","false","true","61","7.556","1071.7417660102542"
"6","0.5","true","true","false","true","64","9.004","538.8324484846302"
"2","0.1","true","true","false","true","60","6.72","1337.3284415994485"
"1","0","true","true","false","true","56","6.652","1468.2395344742238"
"9","0.8","true","true","false","true","70","8.984","359.2614071312452"
"4","0.3","true","true","false","true","61","8.196","837.8677540928445"
"5","0.4","true","true","false","true","66","8.66","679.1586054471228"
"6","0.5","true","true","false","true","65","9.004","538.6220248297385"
"7","0.6","true","true","false","true","71","9.372","454.1542829464511"
"2","0.1","true","true","false","true","61","6.868","1340.7588701092675"
"9","0.8","true","true","false","true","71","8.984","359.2614071312458"
"8","0.7","true","true","false","true","73","8.692","413.54722386923316"
"3","0.2","true","true","false","true","62","7.624","1066.8524952729092"
"4","0.3","true","true","false","true","62","8.196","837.6339203307872"
"1","0","true","true","false","true","57","6.628","1461.922085944601"
"5","0.4","true","true","false","true","67","8.656","680.2047007058421"
"6","0.5","true","true","false","true","66","9.004","538.5241515900682"
"9","0.8","true","true","false","true","72","8.984","359.2614071312452"
"2","0.1","true","true","false","true","62","6.78","1342.1666320402242"
"7","0.6","true","true","false","true","72","9.372","454.0313399636036"
"8","0.7","true","true","false","true","74","8.692","413.5472238692332"
"5","0.4","true","true","false","true","68","8.688","680.253418413643"
"1","0","true","true","false","true","58","6.672","1451.3918490135513"
"4","0.3","true","true","false","true","63","8.228","838.1555705989234"
"6","0.5","true","true","false","true","67","9.004","538.524151590068"
"3","0.2","true","true","false","true","63","7.572","1065.6811670602867"
"2","0.1","true","true","false","true","63","6.832","1338.2879162154131"
"9","0.8","true","true","false","true","73","8.984","359.2614071312453"
"7","0.6","true","true","false","true","73","9.372","454.14459520078435"
"5","0.4","true","true","false","true","69","8.676","680.9186429502015"
"8","0.7","true","true","false","true","75","8.692","413.54722386923316"
"6","0.5","true","true","false","true","68","9.004","538.524151590068"
"4","0.3","true","true","false","true","64","8.184","840.1306756661322"
"1","0","true","true","false","true","59","6.616","1460.490049209946"
"9","0.8","true","true","false","true","74","8.984","359.26140713124556"
"2","0.1","true","true","false","true","64","6.788","1335.9659453451263"
"5","0.4","true","true","false","true","70","8.676","679.8422831382022"
"3","0.2","true","true","false","true","64","7.536","1065.6278440472463"
"8","0.7","true","true","false","true","76","8.692","413.5472238692334"
"7","0.6","true","true","false","true","74","9.372","454.26704712029976"
"6","0.5","true","true","false","true","69","9.004","538.5241515900681"
"4","0.3","true","true","false","true","65","8.2","839.6901094330696"
"9","0.8","true","true","false","true","75","8.984","359.2614071312454"
